date,decision,reason,spx_entry,vix_entry,expiry,dte,short_strike,long_strike,entry_credit,contracts,estimated_margin,exit_time,exit_price,exit_reason,pnl_per_contract,total_pnl,win_loss,runtime_sec
2020-07-29,ENTER,enter (elevated),3233.63,24.74,2020-07-31,2.0,3150.0,3125.0,1.93,12,27684.0,2020-07-29 14:41:00 EDT,0.96,profit_target,97.0,1164.0,Win,7.112
2020-07-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-07-31,SKIP,no credit-qualified spread candidate,3252.91,24.57,,,,,,0,,,,,,,,6.446
2020-08-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-03,SKIP,no credit-qualified spread candidate,3287.81,25.04,,,,,,0,,,,,,,,7.35
2020-08-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-05,SKIP,no credit-qualified spread candidate,3321.96,23.4,,,,,,0,,,,,,,,6.95
2020-08-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-07,SKIP,no credit-qualified spread candidate,3340.88,23.05,,,,,,0,,,,,,,,7.785
2020-08-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-10,SKIP,no credit-qualified spread candidate,3361.86,22.35,,,,,,0,,,,,,,,6.624
2020-08-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-12,SKIP,no credit-qualified spread candidate,3363.78,22.47,,,,,,0,,,,,,,,8.42
2020-08-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-14,SKIP,no credit-qualified spread candidate,3370.62,22.5,,,,,,0,,,,,,,,7.479
2020-08-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-17,SKIP,no credit-qualified spread candidate,3385.04,22.15,,,,,,0,,,,,,,,7.793
2020-08-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-19,SKIP,no credit-qualified spread candidate,3394.12,21.75,,,,,,0,,,,,,,,9.612
2020-08-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-21,SKIP,no credit-qualified spread candidate,3383.36,23.17,,,,,,0,,,,,,,,6.666
2020-08-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-24,SKIP,no credit-qualified spread candidate,3423.49,22.49,,,,,,0,,,,,,,,7.24
2020-08-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-26,SKIP,no credit-qualified spread candidate,3445.54,22.13,,,,,,0,,,,,,,,13.029
2020-08-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-28,SKIP,no credit-qualified spread candidate,3494.74,25.55,,,,,,0,,,,,,,,7.557
2020-08-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-08-31,SKIP,no credit-qualified spread candidate,3507.0,25.1,,,,,,0,,,,,,,,7.409
2020-09-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-02,SKIP,no credit-qualified spread candidate,3546.9,26.04,,,,,,0,,,,,,,,7.073
2020-09-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-04,SKIP,VIX above maximum (32.30 > 30),3461.49,32.3,,,,,,0,,,,,,,,0.646
2020-09-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-07,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.606
2020-09-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-09,ENTER,enter (elevated),3373.78,29.91,2020-09-11,2.0,3255.0,3230.0,2.05,12,27540.0,2020-09-09 11:04:00 EDT,1.02,profit_target,103.0,1236.0,Win,17.027
2020-09-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-11,SKIP,no credit-qualified spread candidate,3351.23,28.13,,,,,,0,,,,,,,,8.351
2020-09-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-14,ENTER,enter (elevated),3382.39,25.83,2020-09-16,2.0,3285.0,3260.0,2.1,12,27480.0,2020-09-14 15:48:00 EDT,1.05,profit_target,105.0,1260.0,Win,13.198
2020-09-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-16,ENTER,enter (elevated),3405.93,26.56,2020-09-18,2.0,3315.0,3290.0,2.0,12,27600.0,2020-09-16 14:17:00 EDT,1.0,profit_target,100.0,1200.0,Win,8.569
2020-09-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-18,SKIP,no credit-qualified spread candidate,3356.76,26.13,,,,,,0,,,,,,,,8.654
2020-09-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-21,ENTER,enter (elevated),3257.19,29.81,2020-09-23,2.0,3150.0,3125.0,2.1,12,27480.0,2020-09-21 15:51:00 EDT,1.05,profit_target,105.0,1260.0,Win,11.038
2020-09-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-23,ENTER,enter (elevated),3320.61,26.4,2020-09-25,2.0,3235.0,3210.0,2.0,12,27600.0,2020-09-23 11:51:00 EDT,4.1,stop_loss,-210.0,-2520.0,Loss,7.654
2020-09-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-25,SKIP,no credit-qualified spread candidate,3244.03,28.7,,,,,,0,,,,,,,,8.724
2020-09-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-28,ENTER,enter (elevated),3338.69,26.73,2020-09-30,2.0,3245.0,3220.0,1.95,12,27660.0,2020-09-28 13:35:00 EDT,0.97,profit_target,98.0,1176.0,Win,12.615
2020-09-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-09-30,ENTER,enter (elevated),3350.92,25.82,2020-10-02,2.0,3245.0,3220.0,2.1,12,27480.0,2020-09-30 11:21:00 EDT,1.05,profit_target,105.0,1260.0,Win,9.961
2020-10-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-02,SKIP,no credit-qualified spread candidate,3349.37,28.45,,,,,,0,,,,,,,,13.94
2020-10-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-05,ENTER,enter (elevated),3379.51,28.95,2020-10-07,2.0,3285.0,3260.0,1.93,12,27684.0,2020-10-05 12:54:00 EDT,0.96,profit_target,97.0,1164.0,Win,11.388
2020-10-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-07,ENTER,enter (elevated),3402.58,28.99,2020-10-09,2.0,3315.0,3290.0,2.02,12,27576.0,2020-10-07 14:18:00 EDT,1.01,profit_target,101.0,1212.0,Win,12.095
2020-10-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-09,SKIP,no credit-qualified spread candidate,3466.31,25.6,,,,,,0,,,,,,,,8.688
2020-10-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-12,SKIP,no credit-qualified spread candidate,3501.83,25.16,,,,,,0,,,,,,,,9.992
2020-10-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-14,SKIP,no credit-qualified spread candidate,3524.36,25.76,,,,,,0,,,,,,,,16.898
2020-10-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-16,SKIP,no credit-qualified spread candidate,3497.36,26.67,,,,,,0,,,,,,,,9.333
2020-10-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-19,ENTER,enter (elevated),3501.13,27.66,2020-10-21,2.0,3410.0,3385.0,1.5,12,28200.0,2020-10-19 11:23:00 EDT,3.25,stop_loss,-175.0,-2100.0,Loss,9.506
2020-10-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-21,ENTER,enter (elevated),3456.64,28.92,2020-10-23,2.0,3370.0,3345.0,2.15,12,27420.0,2020-10-21 16:00:00 EDT,0.0,expiry,215.0,2580.0,Win,15.134
2020-10-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-23,SKIP,no credit-qualified spread candidate,3461.87,27.67,,,,,,0,,,,,,,,17.68
2020-10-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-26,ENTER,enter (elevated),3429.9,29.54,2020-10-28,2.0,3340.0,3315.0,1.67,12,27996.0,2020-10-26 10:59:00 EDT,3.45,stop_loss,-178.0,-2136.0,Loss,10.782
2020-10-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-28,SKIP,VIX above maximum (37.05 > 30),3333.41,37.05,,,,,,0,,,,,,,,0.616
2020-10-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-10-30,SKIP,VIX above maximum (37.71 > 30),3287.97,37.71,,,,,,0,,,,,,,,0.606
2020-10-31,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-02,SKIP,VIX above maximum (37.68 > 30),3298.33,37.68,,,,,,0,,,,,,,,0.604
2020-11-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-04,ENTER,enter (elevated),3417.27,29.92,2020-11-06,2.0,3275.0,3250.0,2.0,12,27600.0,2020-11-04 10:07:00 EST,1.0,profit_target,100.0,1200.0,Win,10.053
2020-11-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-06,SKIP,no credit-qualified spread candidate,3491.78,27.46,,,,,,0,,,,,,,,8.393
2020-11-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-09,ENTER,enter (elevated),3623.57,23.88,2020-11-11,2.0,3520.0,3495.0,1.95,12,27660.0,2020-11-09 11:09:00 EST,4.1,stop_loss,-215.0,-2580.0,Loss,11.851
2020-11-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-11,ENTER,enter (elevated),3567.77,23.86,2020-11-13,2.0,3475.0,3450.0,1.7,12,27960.0,2020-11-11 16:00:00 EST,0.0,expiry,170.0,2040.0,Win,23.587
2020-11-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-13,SKIP,no credit-qualified spread candidate,3564.23,23.97,,,,,,0,,,,,,,,14.545
2020-11-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-16,ENTER,enter (elevated),3610.56,23.27,2020-11-18,2.0,3520.0,3495.0,1.63,12,28044.0,2020-11-16 11:16:00 EST,0.81,profit_target,82.0,984.0,Win,9.417
2020-11-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-18,SKIP,no credit-qualified spread candidate,3616.6,22.2,,,,,,0,,,,,,,,8.79
2020-11-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-20,SKIP,no credit-qualified spread candidate,3580.82,22.61,,,,,,0,,,,,,,,8.523
2020-11-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-23,SKIP,no credit-qualified spread candidate,3581.48,23.04,,,,,,0,,,,,,,,12.553
2020-11-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-25,SKIP,no credit-qualified spread candidate,3628.64,22.02,,,,,,0,,,,,,,,7.93
2020-11-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-27,SKIP,no entry quotes for candidates,3641.53,20.78,,,,,,0,,,,,,,,7.012
2020-11-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-11-30,SKIP,no credit-qualified spread candidate,3624.89,21.9,,,,,,0,,,,,,,,10.713
2020-12-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-02,SKIP,no credit-qualified spread candidate,3646.76,21.02,,,,,,0,,,,,,,,8.736
2020-12-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-04,SKIP,no credit-qualified spread candidate,3682.56,20.78,,,,,,0,,,,,,,,8.558
2020-12-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-07,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.611
2020-12-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-09,SKIP,no credit-qualified spread candidate,3711.78,20.23,,,,,,0,,,,,,,,9.005
2020-12-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-11,SKIP,no credit-qualified spread candidate,3645.84,23.82,,,,,,0,,,,,,,,9.282
2020-12-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-14,SKIP,no credit-qualified spread candidate,3694.88,22.32,,,,,,0,,,,,,,,8.691
2020-12-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-16,SKIP,no credit-qualified spread candidate,3691.48,23.48,,,,,,0,,,,,,,,9.698
2020-12-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-18,SKIP,no credit-qualified spread candidate,3715.2,22.89,,,,,,0,,,,,,,,12.32
2020-12-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-21,ENTER,enter (elevated),3671.93,26.68,2020-12-23,2.0,3565.0,3540.0,1.95,12,27660.0,2020-12-21 10:23:00 EST,3.9,stop_loss,-195.0,-2340.0,Loss,11.731
2020-12-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-23,SKIP,no credit-qualified spread candidate,3702.69,23.05,,,,,,0,,,,,,,,8.64
2020-12-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-25,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.61
2020-12-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-28,SKIP,no credit-qualified spread candidate,3729.11,21.59,,,,,,0,,,,,,,,9.089
2020-12-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2020-12-30,SKIP,no credit-qualified spread candidate,3741.98,22.64,,,,,,0,,,,,,,,9.327
2020-12-31,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-01,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.612
2021-01-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-04,ENTER,enter (elevated),3754.27,24.0,2021-01-06,2.0,3660.0,3635.0,1.7,12,27960.0,2021-01-04 10:52:00 EST,3.45,stop_loss,-175.0,-2100.0,Loss,11.145
2021-01-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-06,ENTER,enter (elevated),3724.76,24.07,2021-01-08,2.0,3630.0,3605.0,1.9,12,27720.0,2021-01-06 10:11:00 EST,0.95,profit_target,95.0,1140.0,Win,12.634
2021-01-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-08,SKIP,no credit-qualified spread candidate,3822.54,21.9,,,,,,0,,,,,,,,9.683
2021-01-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-11,ENTER,enter (elevated),3796.21,24.28,2021-01-13,2.0,3700.0,3675.0,1.55,12,28140.0,2021-01-11 12:35:00 EST,0.78,profit_target,77.0,924.0,Win,11.469
2021-01-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-13,SKIP,no credit-qualified spread candidate,3798.42,23.23,,,,,,0,,,,,,,,9.704
2021-01-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-15,SKIP,no credit-qualified spread candidate,3784.67,23.57,,,,,,0,,,,,,,,8.73
2021-01-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-18,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.633
2021-01-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-20,SKIP,no credit-qualified spread candidate,3825.01,22.42,,,,,,0,,,,,,,,8.788
2021-01-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-22,SKIP,no credit-qualified spread candidate,3836.53,22.44,,,,,,0,,,,,,,,19.087
2021-01-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-25,SKIP,no credit-qualified spread candidate,3854.86,22.79,,,,,,0,,,,,,,,12.04
2021-01-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-27,ENTER,enter (elevated),3775.15,28.69,2021-01-29,2.0,3635.0,3610.0,2.0,12,27600.0,2021-01-27 10:21:00 EST,1.0,profit_target,100.0,1200.0,Win,12.948
2021-01-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-29,SKIP,VIX above maximum (33.36 > 30),3747.54,33.36,,,,,,0,,,,,,,,0.612
2021-01-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-01-31,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-01,SKIP,VIX above maximum (31.78 > 30),3747.37,31.78,,,,,,0,,,,,,,,0.607
2021-02-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-03,ENTER,enter (elevated),3833.51,24.84,2021-02-05,2.0,3735.0,3710.0,1.55,12,28140.0,2021-02-03 13:38:00 EST,0.78,profit_target,77.0,924.0,Win,9.133
2021-02-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-05,SKIP,no credit-qualified spread candidate,3886.17,21.49,,,,,,0,,,,,,,,12.421
2021-02-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-08,SKIP,no credit-qualified spread candidate,3905.93,21.6,,,,,,0,,,,,,,,10.192
2021-02-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-10,SKIP,no credit-qualified spread candidate,3926.7,21.58,,,,,,0,,,,,,,,10.076
2021-02-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-12,SKIP,no credit-qualified spread candidate,3913.36,21.17,,,,,,0,,,,,,,,11.014
2021-02-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-15,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.623
2021-02-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-17,SKIP,macro event filter: FOMC,,,,,,,,0,,,,,,,,0.0
2021-02-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-19,SKIP,no credit-qualified spread candidate,3923.17,22.14,,,,,,0,,,,,,,,11.454
2021-02-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-22,SKIP,no credit-qualified spread candidate,3882.75,23.82,,,,,,0,,,,,,,,10.19
2021-02-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-24,ENTER,enter (elevated),3867.95,24.32,2021-02-26,2.0,3765.0,3740.0,1.95,12,27660.0,2021-02-24 10:56:00 EST,0.97,profit_target,98.0,1176.0,Win,12.24
2021-02-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-26,SKIP,no credit-qualified spread candidate,3845.13,27.61,,,,,,0,,,,,,,,10.935
2021-02-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-02-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-01,ENTER,enter (elevated),3871.41,23.91,2021-03-03,2.0,3770.0,3745.0,1.9,12,27720.0,2021-03-01 11:44:00 EST,0.95,profit_target,95.0,1140.0,Win,15.186
2021-03-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-03,ENTER,enter (elevated),3859.27,25.1,2021-03-05,2.0,3740.0,3715.0,2.05,12,27540.0,2021-03-03 16:00:00 EST,0.0,expiry,205.0,2460.0,Win,24.537
2021-03-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-05,SKIP,no credit-qualified spread candidate,3787.75,27.62,,,,,,0,,,,,,,,18.965
2021-03-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-08,ENTER,enter (elevated),3862.75,25.27,2021-03-10,2.0,3740.0,3715.0,2.05,10,22950.0,2021-03-08 16:00:00 EST,0.0,expiry,205.0,2050.0,Win,27.923
2021-03-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-10,ENTER,enter (elevated),3904.49,22.55,2021-03-12,2.0,3805.0,3780.0,1.95,10,23050.0,2021-03-10 16:00:00 EST,0.0,expiry,195.0,1950.0,Win,19.036
2021-03-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-12,SKIP,no credit-qualified spread candidate,3926.92,22.31,,,,,,0,,,,,,,,20.415
2021-03-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-15,ENTER,enter (elevated),3943.56,21.43,2021-03-17,2.0,3840.0,3815.0,1.05,10,23950.0,2021-03-15 14:10:00 EDT,0.53,profit_target,52.0,520.0,Win,9.693
2021-03-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-17,ENTER,enter (elevated),3947.8,20.75,2021-03-19,2.0,3845.0,3820.0,1.4,10,23600.0,2021-03-17 14:11:00 EDT,0.7,profit_target,70.0,700.0,Win,10.767
2021-03-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-19,SKIP,no credit-qualified spread candidate,3897.97,22.46,,,,,,0,,,,,,,,6.208
2021-03-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-22,ENTER,enter (elevated),3920.67,20.6,2021-03-24,2.0,3820.0,3795.0,1.02,10,23980.0,2021-03-22 10:47:00 EDT,0.51,profit_target,51.0,510.0,Win,8.916
2021-03-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-24,ENTER,enter (normal),3930.44,19.74,2021-03-26,2.0,3855.0,3830.0,1.57,10,23430.0,2021-03-24 15:35:00 EDT,3.2,stop_loss,-163.0,-1630.0,Loss,5.313
2021-03-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-26,SKIP,no credit-qualified spread candidate,3924.5,19.18,,,,,,0,,,,,,,,7.195
2021-03-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-29,ENTER,enter (elevated),3966.55,20.37,2021-03-31,2.0,3865.0,3840.0,1.1,10,23900.0,2021-03-29 15:13:00 EDT,0.55,profit_target,55.0,550.0,Win,9.122
2021-03-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-03-31,SKIP,no credit-qualified spread candidate,3974.98,19.17,,,,,,0,,,,,,,,7.817
2021-04-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-02,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.661
2021-04-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-05,SKIP,no credit-qualified spread candidate,4053.73,17.82,,,,,,0,,,,,,,,9.896
2021-04-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-07,SKIP,macro event filter: FOMC,,,,,,,,0,,,,,,,,0.0
2021-04-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-09,SKIP,no credit-qualified spread candidate,4101.23,17.12,,,,,,0,,,,,,,,8.262
2021-04-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-12,ENTER,enter (normal),4125.89,17.46,2021-04-14,2.0,4050.0,4025.0,1.02,10,23980.0,2021-04-12 15:40:00 EDT,0.51,profit_target,51.0,510.0,Win,17.129
2021-04-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-14,SKIP,no credit-qualified spread candidate,4145.74,16.73,,,,,,0,,,,,,,,7.838
2021-04-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-16,SKIP,no credit-qualified spread candidate,4179.97,16.72,,,,,,0,,,,,,,,11.296
2021-04-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-19,SKIP,no credit-qualified spread candidate,4178.65,17.11,,,,,,0,,,,,,,,8.133
2021-04-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-21,ENTER,enter (normal),4133.25,18.95,2021-04-23,2.0,4055.0,4030.0,1.55,10,23450.0,2021-04-21 10:24:00 EDT,0.78,profit_target,77.0,770.0,Win,14.03
2021-04-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2021-04-23,SKIP,no credit-qualified spread candidate,4144.7,18.37,,,,,,0,,,,,,,,8.379
2021-04-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
